url,meta,sender,sender_type,sender_id,page1text,page1emoji,page2text,page2emoji,page3text,page3emoji,page4text,page4emoji,page5text,page5emoji,page6text,page6emoji,page7text,page7emoji,page8text,page8emoji,page9text,page9emoji,page10text,page10emoji,page11text,page11emoji,page12text,page12emoji,page13text,page13emoji,page14text,page14emoji,page15text,page15emoji,page16text,page16emoji,page17text,page17emoji,page18text,page18emoji,page19text,page19emoji,page20text,page20emoji,page21text,page21emoji,page22text,page22emoji,page23text,page23emoji,page24text,page24emoji,questions,maxquestions,sex,age,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,i-have-received-written-information-about-the-purpose-and-methods-of-the-experiment-i-know-that-my-participation-is-voluntary-and-that-i-can-withdraw-from-the-experiment-at-any-time-without-having-to-give-a-reason-i-give-my-consent-to-participate-in-this-study-,what-is-your-sex,what-is-your-age-group,page6textanswer,how-much-do-you-agree-with-the-statement,page13emojianswer,page9textanswer,page18emojianswer,page8emojianswer,page12emojianswer,page19textanswer,page20textanswer,page18textanswer,page14emojianswer,page3emojianswer,page15textanswer,page16emojianswer,page1emojianswer,page1textanswer,page2textanswer,CK,page15emojianswer,page10emojianswer,page21emojianswer,page14textanswer,page22emojianswer,page11textanswer,page19emojianswer,page17emojianswer,page9emojianswer,page22textanswer,page7textanswer,page4emojianswer,page5textanswer,page12textanswer,page24textanswer,page20emojianswer,page8textanswer,page16textanswer,page23textanswer,page17textanswer,page11emojianswer,page24emojianswer,page7emojianswer,page4textanswer,page21textanswer,page23emojianswer,page6emojianswer,page2emojianswer,page5emojianswer,page3textanswer,page10textanswer,page13textanswer,totaltextanswers,totaltextscore,totalemojianswers,totalemojiscore,emojiscore,textscore
,,Page10_text,html.Page,4_22,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,19,24,100,100,,skipped,,721330,,,721061,721330,2020-10-30T09:14:26.707Z,721457,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,,,7,7,,,,7,,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,,,,7,,7,7,,7,,,,,,,
,,Page7_emoji,html.Page,4_23,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,true,false,19,24,100,100,,skipped,,721376,,,721061,721377.0000000001,2020-10-30T09:14:26.754Z,721457,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,,,7,7,,,,7,,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,7,,,7,,7,7,,7,,,,,,,
,,Page18_emoji,html.Page,4_24,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,20,24,100,100,,form submission,36108,721434,721445,721457,757565,757567,2020-10-30T09:15:02.943Z,757938,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,,,7,,7,7,,,,7,,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,7,,,7,,7,7,,7,,,,,,,
,,Page8_emoji,html.Page,4_25,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,20,24,100,100,,skipped,,757733.0000000001,,,757565,757733.0000000001,2020-10-30T09:15:03.110Z,757938,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,7,7,7,7,,,,7,,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,,,,,7,,,7,,7,7,,7,,,,,,,
,,Page23_text,html.Page,4_26,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,20,24,100,100,,skipped,,757795,,,757565,757796,2020-10-30T09:15:03.172Z,757938,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,7,7,7,7,,,,7,,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,,,,7,,,7,,7,7,,7,,,,,,,
,,Page17_text,html.Page,4_27,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,20,24,100,100,,skipped,,757844,,,757565,757845,2020-10-30T09:15:03.221Z,757938,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,,,7,7,7,7,,,,7,,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,7,,,7,,7,7,,7,,,,,,,
,,Page15_text,html.Page,4_28,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,21,24,100,100,,form submission,94181,757920,757927,757938,852119,852121,2020-10-30T09:16:37.497Z,852315,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,5,,,7,7,7,7,,,,7,7,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,7,,,7,,7,7,,7,,,,,,,
,,Page11_emoji,html.Page,4_29,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,22,24,100,100,,form submission,39480.00000000012,852298,852306,852315,891795.0000000001,891797,2020-10-30T09:17:17.173Z,891952,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,,,7,7,7,7,,,,7,7,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,,7,,7,7,,7,,,,,,,
,,Page13_text,html.Page,4_30,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,23,24,100,100,,form submission,32175.000000000116,891931,891941,891952,924127.0000000001,924128,2020-10-30T09:17:49.504Z,924284,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,6,,,7,7,7,7,,,,7,7,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,,7,,7,7,,7,7,,,,,,
,,Page13_emoji,html.Page,4_31,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,false,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,23,24,100,100,,skipped,,924221,,,924127.0000000001,924221,2020-10-30T09:17:49.597Z,924284,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,,,,7,7,7,7,,,,,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,,7,,7,7,,7,7,,,,,,
,,Page14_text,html.Page,4_32,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,form submission,38712,924270,924277,924284,962996,962997.0000000001,2020-10-30T09:18:28.373Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,1,7,,7,7,7,7,,,,7,7,7,7,,,,,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,,7,,7,7,,7,7,,,,,,
,,Page20_text,html.Page,4_33,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963183,,,962996,963184,2020-10-30T09:18:28.559Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,7,,,7,7,7,7,,,,,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,,7,,7,7,,7,7,,,,,,
,,Page3_text,html.Page,4_34,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963235,,,962996,963236,2020-10-30T09:18:28.611Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,7,,,7,7,7,7,,,,,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,,7,,7,7,7,7,7,,,,,,
,,Page6_emoji,html.Page,4_35,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963281.0000000001,,,962996,963282,2020-10-30T09:18:28.657Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,7,,,7,7,7,7,,,,,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,,7,7,7,7,7,7,7,,,,,,
,,Page21_text,html.Page,4_36,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963333,,,962996,963334.0000000001,2020-10-30T09:18:28.709Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,7,,,7,7,7,7,,,,,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page22_emoji,html.Page,4_37,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963387,,,962996,963387,2020-10-30T09:18:28.763Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,7,,,7,7,7,7,,,,,7,7,7,7,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page14_emoji,html.Page,4_38,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963440,,,962996,963441,2020-10-30T09:18:28.816Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,7,,7,7,7,7,7,,,,,7,7,7,7,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page15_emoji,html.Page,4_39,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963516.0000000001,,,962996,963517,2020-10-30T09:18:28.893Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,,7,7,7,7,7,,7,7,7,7,7,,,,7,7,7,7,7,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page9_text,html.Page,4_40,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,24,24,100,100,,skipped,,963574.0000000001,,,962996,963575,2020-10-30T09:18:28.950Z,963664,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,,7,7,7,7,7,,,,7,7,7,7,7,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page4_emoji,html.Page,4_41,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,form submission,29133,963636,963649,963664,992797,992798,2020-10-30T09:18:58.173Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,4,7,7,7,7,7,7,7,,7,7,7,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page18_text,html.Page,4_42,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,skipped,,993106,,,992797,993107,2020-10-30T09:18:58.482Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page1_text,html.Page,4_43,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,skipped,,993285,,,992797,993286,2020-10-30T09:18:58.661Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page24_emoji,html.Page,4_44,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,skipped,,993413,,,992797,993414,2020-10-30T09:18:58.789Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page11_text,html.Page,4_45,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,skipped,,993597,,,992797,993598.0000000001,2020-10-30T09:18:58.973Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page2_text,html.Page,4_46,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,skipped,,993761,,,992797,993762,2020-10-30T09:18:59.137Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,,,,,,
,,Page4_text,html.Page,4_47,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,skipped,,993951,,,992797,993952,2020-10-30T09:18:59.327Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Sequence,flow.Sequence,4,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,completion,831293,161289.00000000003,161496,161504,992797,993956,2020-10-30T09:18:59.331Z,993993,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,
,,Page,html.Page,5,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,form submission,22296,993961,993984,993993,1016289,1016290.0000000001,2020-10-30T09:19:21.665Z,1016301,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
,,root,flow.Sequence,,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,25,24,100,100,,completion,1015315,911,920,974,1016289,1016294,2020-10-30T09:19:21.669Z,1016301,1604049100,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgw1344h,,,,,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,168,24,168,7,7
,"{""labjs_version"":""20.1.1"",""labjs_build"":{""flavor"":""production"",""commit"":""c48ac4ada3769e8d34489594ab03097d5f256ac7""},""location"":""https://open-lab.online/test/final-task---level-of-agreeance/5f9c62910bbbdd5ca04d480e"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36"",""platform"":""Win32"",""language"":""da-DK"",""locale"":""en-US"",""timeZone"":""Europe/Copenhagen"",""timezoneOffset"":-60,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":730,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",Information letter,html.Page,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,103,207,,form submission,2486.2659999289217,1003.6250000121072,989.873,1006.539,3492.8049999289215,3494.0349999815226,2020-10-30T19:08:53.936Z,3505.48,1604084410,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgwmeyjo,465109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Informed consent,html.Page,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,3078.2149999211356,3494.749999954365,3488.768,3505.48,6583.694999921136,6584.324999945238,2020-10-30T19:08:57.026Z,6587.386,1604084410,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgwmeyjo,,undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Questions about participant,html.Page,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,12938.503999931678,6584.759999997914,6570.826,6587.386,19525.889999931678,19527.054999955,2020-10-30T19:09:09.969Z,19531.71,1604084410,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgwmeyjo,,,101,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Information about the experiment,html.Page,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,24,100,100,,form submission,1747.1599999218815,19527.864999952726,19515.095,19531.71,21278.86999992188,21279.785000020638,2020-10-30T19:09:11.722Z,21364.237,1604084410,full,final-task---level-of-agreeance,5f99360d0bbbdd5ca04d3b63,participant,hcpibiaokgwmeyjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
